time,x,y,pupil_diameter
2632219,957.5,39.6,933.0
2632220,957.2,40.0,933.0
2632221,956.8,40.3,932.0
2632222,956.4,40.6,932.0
2632223,956.3,40.9,931.0
2632224,956.3,41.4,930.0
2632225,956.4,41.5,929.0
2632226,956.3,41.0,927.0
2632227,956.2,40.5,928.0
2632228,955.9,40.3,929.0
2632229,955.5,39.1,930.0
2632230,955.0,37.9,930.0
2632231,954.8,36.8,928.0
2632232,955.3,38.1,926.0
2632233,955.9,39.4,924.0
2632234,956.0,39.9,924.0
2632235,955.6,39.1,927.0
2632236,955.1,38.4,930.0
2632237,955.2,38.6,932.0
2632238,955.4,40.3,932.0
2632239,955.5,41.8,931.0
2632240,955.6,41.0,930.0
2632241,955.6,38.9,930.0
2632242,955.4,39.5,930.0
2632243,955.2,42.3,931.0
2632244,955.4,44.6,931.0
2632245,955.9,43.7,931.0
2632246,956.5,42.6,931.0
2632247,956.5,41.7,931.0
2632248,956.9,41.3,931.0
2632249,957.2,43.1,929.0
2632250,957.7,45.2,928.0
2632251,957.8,43.9,927.0
2632252,957.6,40.6,927.0
2632253,957.3,37.3,928.0
2632254,957.2,37.3,930.0
2632255,957.5,37.3,932.0
2632256,957.5,37.2,933.0
2632257,957.2,37.6,931.0
2632258,956.4,37.8,929.0
2632259,955.7,38.0,928.0
2632260,955.0,38.8,934.0
2632261,955.0,39.1,941.0
2632262,956.0,39.5,943.0
2632263,956.9,39.3,939.0
2632264,957.1,39.7,935.0
2632265,956.6,40.7,934.0
2632266,956.1,41.3,932.0
2632267,956.0,42.3,930.0
2632268,956.1,43.1,931.0
2632269,956.2,43.8,933.0
2632270,955.9,42.4,936.0
2632271,955.3,40.9,936.0
2632272,954.8,39.5,936.0
2632273,954.9,40.0,936.0
2632274,954.9,40.4,936.0
2632275,954.9,40.8,936.0
2632276,954.8,41.1,936.0
2632277,955.2,40.2,933.0
2632278,955.8,39.1,931.0
2632279,956.5,38.1,928.0
2632280,956.6,38.5,928.0
2632281,955.9,39.0,927.0
2632282,955.1,39.9,928.0
2632283,954.2,40.7,927.0
2632284,954.1,41.8,926.0
2632285,954.0,42.7,925.0
2632286,953.9,43.5,926.0
2632287,953.7,43.6,929.0
2632288,954.3,43.7,932.0
2632289,954.7,42.5,934.0
2632290,955.2,41.3,934.0
2632291,955.0,40.1,933.0
2632292,955.5,40.4,932.0
2632293,956.0,40.9,931.0
2632294,955.1,41.2,930.0
2632295,953.8,40.7,929.0
2632296,953.5,40.2,931.0
2632297,954.4,41.6,935.0
2632298,955.2,43.3,940.0
2632299,955.0,44.6,943.0
2632300,954.9,43.8,941.0
2632301,955.0,43.2,937.0
2632302,955.0,42.9,935.0
2632303,955.1,43.3,936.0
2632304,955.7,43.6,938.0
2632305,956.3,44.0,938.0
2632306,955.6,44.0,938.0
2632307,954.3,43.7,939.0
2632308,952.8,43.3,941.0
2632309,952.7,42.8,942.0
2632310,952.5,42.3,941.0
2632311,952.5,42.3,939.0
2632312,952.3,42.5,936.0
2632313,952.2,42.0,935.0
2632314,952.2,41.1,933.0
2632315,952.5,40.3,933.0
2632316,952.3,41.3,935.0
2632317,952.0,42.4,937.0
2632318,951.4,42.9,940.0
2632319,951.3,42.2,941.0
2632320,952.2,40.1,941.0
2632321,953.2,38.6,942.0
2632322,953.9,37.8,942.0
2632323,953.6,38.7,942.0
2632324,953.4,39.7,941.0
2632325,953.4,40.0,939.0
2632326,953.4,40.1,937.0
2632327,953.6,40.0,936.0
2632328,953.8,39.8,933.0
2632329,954.0,39.5,930.0
2632330,953.6,39.3,929.0
2632331,953.0,40.5,931.0
2632332,952.6,41.9,934.0
2632333,952.9,43.8,933.0
2632334,953.2,44.2,932.0
2632335,953.3,43.1,932.0
2632336,953.3,41.7,932.0
2632337,954.1,40.0,932.0
2632338,954.3,39.6,932.0
2632339,954.1,39.0,933.0
2632340,953.1,38.4,933.0
2632341,953.3,38.3,934.0
2632342,953.9,38.3,933.0
2632343,954.6,39.1,934.0
2632344,954.7,40.7,936.0
2632345,954.8,41.0,937.0
2632346,954.8,41.1,937.0
2632347,954.8,40.2,936.0
2632348,954.6,40.4,936.0
2632349,954.2,39.8,936.0
2632350,953.9,38.7,935.0
2632351,953.7,37.7,935.0
2632352,954.1,37.2,935.0
2632353,954.6,37.2,933.0
2632354,954.3,37.7,936.0
2632355,953.6,39.0,939.0
2632356,953.5,40.4,942.0
2632357,954.1,41.4,944.0
2632358,954.8,41.5,946.0
2632359,954.7,41.7,948.0
2632360,954.7,41.9,948.0
2632361,954.0,41.7,946.0
2632362,953.4,41.1,944.0
2632363,952.7,40.7,941.0
2632364,953.0,40.6,939.0
2632365,953.5,41.3,939.0
2632366,954.0,41.7,938.0
2632367,954.3,41.6,937.0
2632368,954.4,41.2,936.0
2632369,953.9,40.9,938.0
2632370,952.8,41.1,942.0
2632371,951.8,41.0,945.0
2632372,951.6,41.0,944.0
2632373,951.9,42.5,942.0
2632374,952.3,44.0,940.0
2632375,952.5,45.8,943.0
2632376,952.8,46.3,946.0
2632377,952.6,44.7,948.0
2632378,952.5,41.9,946.0
2632379,952.5,39.1,945.0
2632380,952.6,39.6,946.0
2632381,952.7,40.9,945.0
2632382,953.0,43.3,944.0
2632383,953.2,44.6,942.0
2632384,953.3,45.6,941.0
2632385,953.0,45.3,941.0
2632386,952.2,45.0,943.0
2632387,951.4,44.5,946.0
2632388,951.7,44.2,949.0
2632389,952.6,42.7,949.0
2632390,953.9,41.6,946.0
2632391,954.2,40.4,943.0
2632392,953.9,40.5,942.0
2632393,953.4,40.6,945.0
2632394,952.9,40.8,948.0
2632395,953.2,41.1,949.0
2632396,953.3,41.3,949.0
2632397,953.4,41.4,949.0
2632398,952.8,41.5,950.0
2632399,952.3,41.8,950.0
2632400,951.9,42.0,946.0
2632401,952.4,42.2,943.0
2632402,952.7,42.1,939.0
2632403,953.0,42.0,941.0
2632404,953.2,41.9,941.0
2632405,954.0,42.0,941.0
2632406,954.8,42.1,940.0
2632407,954.4,42.1,939.0
2632408,953.3,41.9,939.0
2632409,952.5,41.7,938.0
2632410,952.9,40.8,938.0
2632411,954.1,39.8,938.0
2632412,954.9,38.9,940.0
2632413,955.5,40.1,942.0
2632414,958.5,41.6,945.0
2632415,961.9,43.2,947.0
2632416,966.8,43.7,950.0
2632417,970.5,44.3,952.0
2632418,974.7,44.6,954.0
2632419,979.4,44.9,952.0
2632420,985.2,44.8,949.0
2632421,991.1,45.1,950.0
2632422,996.7,45.3,954.0
2632423,1001.0,46.3,955.0
2632424,1006.4,47.6,950.0
2632425,1010.7,48.3,944.0
2632426,1014.2,48.4,942.0
2632427,1015.9,48.0,941.0
2632428,1017.1,47.4,944.0
2632429,1017.5,46.9,945.0
2632430,1017.6,46.9,945.0
2632431,1017.6,47.8,941.0
2632432,1017.4,48.8,936.0
2632433,1016.4,49.3,932.0
2632434,1015.5,49.4,933.0
2632435,1013.8,49.5,934.0
2632436,1013.0,49.5,936.0
2632437,1013.2,47.1,937.0
2632438,1013.7,44.5,938.0
2632439,1014.1,42.0,938.0
2632440,1014.5,42.3,939.0
2632441,1016.0,41.8,941.0
2632442,1017.5,41.3,942.0
2632443,1017.4,40.6,943.0
2632444,1016.8,40.7,943.0
2632445,1016.1,39.5,943.0
2632446,1016.4,38.0,944.0
2632447,1016.6,36.9,945.0
2632448,1016.4,37.5,946.0
2632449,1016.0,39.0,948.0
2632450,1015.6,40.3,950.0
2632451,1014.8,41.4,952.0
2632452,1014.0,42.9,954.0
2632453,1013.6,43.5,954.0
2632454,1013.5,43.9,953.0
2632455,1013.4,42.8,954.0
2632456,1013.6,43.2,955.0
2632457,1014.3,44.3,956.0
2632458,1014.6,45.4,956.0
2632459,1014.0,45.9,955.0
2632460,1013.8,44.8,954.0
2632461,1014.2,43.7,953.0
2632462,1014.6,43.0,951.0
2632463,1014.6,44.9,948.0
2632464,1014.4,46.9,945.0
2632465,1013.9,48.0,943.0
2632466,1013.6,47.6,942.0
2632467,1014.1,47.2,942.0
2632468,1015.0,47.0,945.0
2632469,1014.4,47.4,947.0
2632470,1013.0,47.8,947.0
2632471,1012.6,47.7,944.0
2632472,1013.9,45.9,941.0
2632473,1015.2,44.2,941.0
2632474,1015.3,44.9,942.0
2632475,1015.1,46.5,946.0
2632476,1015.0,48.2,950.0
2632477,1015.1,47.2,952.0
2632478,1015.2,46.1,953.0
2632479,1014.6,45.6,954.0
2632480,1014.0,46.1,952.0
2632481,1013.2,46.6,950.0
2632482,1013.1,46.3,948.0
2632483,1012.8,46.0,949.0
2632484,1012.7,45.5,949.0
2632485,1013.0,45.3,950.0
2632486,1013.3,45.2,950.0
2632487,1013.7,45.5,951.0
2632488,1014.0,45.6,952.0
2632489,1014.3,46.0,951.0
2632490,1014.6,46.5,949.0
2632491,1014.8,47.0,946.0
2632492,1015.1,48.4,946.0
2632493,1015.5,49.8,949.0
2632494,1015.1,49.6,953.0
2632495,1014.5,47.8,956.0
2632496,1014.0,45.9,954.0
2632497,1014.0,45.3,949.0
2632498,1014.5,45.0,945.0
2632499,1015.1,45.0,946.0
2632500,1015.7,44.7,950.0
2632501,1015.9,44.3,953.0
2632502,1015.6,43.9,953.0
2632503,1015.1,44.4,953.0
2632504,1014.5,44.5,953.0
2632505,1014.0,44.5,953.0
2632506,1013.8,44.3,951.0
2632507,1013.5,44.4,948.0
2632508,1013.0,44.4,945.0
2632509,1012.4,44.2,943.0
2632510,1014.0,44.2,942.0
2632511,1016.1,44.3,941.0
2632512,1017.0,44.4,942.0
2632513,1015.8,44.7,945.0
2632514,1014.8,45.1,948.0
2632515,1014.9,45.6,949.0
2632516,1013.9,45.2,950.0
2632517,1012.9,44.7,950.0
2632518,1011.6,45.0,951.0
2632519,1011.3,45.8,951.0
2632520,1011.5,46.5,951.0
2632521,1012.1,46.6,950.0
2632522,1012.7,46.8,949.0
2632523,1012.8,47.0,948.0
2632524,1013.0,47.2,952.0
2632525,1013.1,47.4,956.0
2632526,1013.2,47.5,957.0
2632527,1012.6,46.0,952.0
2632528,1011.9,44.4,948.0
2632529,1012.0,44.4,950.0
2632530,1012.7,46.0,951.0
2632531,1012.6,45.5,952.0
2632532,1011.9,43.3,952.0
2632533,1011.1,42.5,952.0
2632534,1011.2,42.7,952.0
2632535,1012.6,43.1,951.0
2632536,1014.1,42.2,951.0
2632537,1015.1,42.5,950.0
2632538,1014.7,43.1,950.0
2632539,1014.0,44.3,950.0
2632540,1013.7,45.5,950.0
2632541,1013.2,47.1,954.0
2632542,1013.0,47.7,957.0
2632543,1013.1,48.0,961.0
2632544,1013.2,46.4,960.0
2632545,1013.2,45.0,960.0
2632546,1013.1,43.9,960.0
2632547,1012.9,43.9,961.0
2632548,1012.7,44.4,961.0
2632549,1012.4,44.8,958.0
2632550,1012.0,46.2,954.0
2632551,1011.8,47.0,950.0
2632552,1011.5,47.6,952.0
2632553,1011.3,47.1,953.0
2632554,1011.5,46.6,955.0
2632555,1011.9,46.4,956.0
2632556,1012.3,46.4,957.0
2632557,1012.3,46.3,955.0
2632558,1012.4,46.4,952.0
2632559,1012.5,46.5,947.0
2632560,1012.1,47.7,945.0
2632561,1011.6,48.7,943.0
2632562,1011.1,47.5,943.0
2632563,1010.9,45.3,947.0
2632564,1010.9,43.1,951.0
2632565,1010.8,43.1,953.0
2632566,1010.8,43.0,951.0
2632567,1010.7,42.8,948.0
2632568,1010.5,42.5,948.0
2632569,1010.3,42.9,950.0
2632570,1010.2,43.5,953.0
2632571,1010.1,44.5,956.0
2632572,1010.3,44.8,955.0
2632573,1009.7,45.0,954.0
2632574,1009.2,44.3,951.0
2632575,1009.0,43.4,947.0
2632576,1009.9,42.1,944.0
2632577,1010.7,41.1,945.0
2632578,1011.1,43.2,946.0
2632579,1011.0,45.8,945.0
2632580,1010.7,47.4,946.0
2632581,1010.3,43.8,948.0
2632582,1010.8,40.2,950.0
2632583,1011.7,40.5,949.0
2632584,1012.4,43.4,949.0
2632585,1012.5,44.9,949.0
2632586,1012.5,43.5,951.0
2632587,1012.7,44.7,953.0
2632588,1012.6,47.4,953.0
2632589,1012.6,47.7,951.0
2632590,1012.7,45.5,949.0
2632591,1012.9,43.2,950.0
2632592,1013.1,43.4,951.0
2632593,1013.3,43.7,952.0
2632594,1013.5,43.5,952.0
2632595,1013.5,43.0,953.0
2632596,1012.8,43.2,954.0
2632597,1011.6,43.8,956.0
2632598,1010.7,45.3,956.0
2632599,1010.3,46.0,956.0
2632600,1010.5,45.5,956.0
2632601,1011.0,43.5,955.0
2632602,1011.4,41.5,958.0
2632603,1011.3,40.8,961.0
2632604,1011.0,40.8,964.0
2632605,1010.7,41.5,963.0
2632606,1010.5,41.8,962.0
2632607,1010.3,42.2,961.0
2632608,1010.2,43.0,962.0
2632609,1010.0,44.1,961.0
2632610,1009.2,43.2,960.0
2632611,1008.4,41.1,959.0
2632612,1009.1,38.7,959.0
2632613,1010.2,38.2,961.0
2632614,1010.8,37.9,962.0
2632615,1010.3,38.1,963.0
2632616,1011.1,39.4,962.0
2632617,1012.4,40.6,964.0
2632618,1012.7,42.9,967.0
2632619,1011.8,44.0,966.0
2632620,1011.0,45.1,963.0
2632621,1011.0,44.5,959.0
2632622,1011.1,44.2,959.0
2632623,1011.2,44.0,960.0
2632624,1011.5,44.6,958.0
2632625,1011.7,45.1,957.0
2632626,1011.4,45.6,956.0
2632627,1010.9,45.9,958.0
2632628,1010.6,46.3,961.0
2632629,1010.8,46.6,964.0
2632630,1011.1,46.7,967.0
2632631,1011.2,46.5,968.0
2632632,1011.8,47.0,969.0
2632633,1012.4,47.6,972.0
2632634,1012.9,47.8,975.0
2632635,1012.8,46.9,970.0
2632636,1012.7,44.0,963.0
2632637,1011.8,41.4,956.0
2632638,1010.8,39.9,960.0
2632639,1009.8,41.0,964.0
2632640,1010.5,41.9,968.0
2632641,1011.3,42.3,968.0
2632642,1012.0,42.1,967.0
2632643,1012.1,42.1,966.0
2632644,1012.2,42.1,965.0
2632645,1012.4,44.5,965.0
2632646,1012.4,46.9,965.0
2632647,1012.5,50.1,964.0
2632648,1012.4,50.5,963.0
2632649,1011.4,50.5,962.0
2632650,1010.4,48.3,961.0
2632651,1009.3,46.4,960.0
2632652,1009.3,46.5,962.0
2632653,1009.5,47.9,965.0
2632654,1010.0,48.9,968.0
2632655,1010.9,47.9,968.0
2632656,1011.5,46.9,968.0
2632657,1012.0,46.3,968.0
2632658,1011.9,46.2,967.0
2632659,1011.9,45.6,966.0
2632660,1011.9,44.5,965.0
2632661,1012.3,43.2,964.0
2632662,1012.7,42.6,966.0
2632663,1012.4,42.7,967.0
2632664,1011.7,43.2,969.0
2632665,1010.7,43.8,966.0
2632666,1010.0,44.1,963.0
2632667,1009.4,44.2,963.0
2632668,1008.9,44.2,966.0
2632669,1009.6,44.4,969.0
2632670,1010.8,43.9,966.0
2632671,1012.1,43.4,962.0
2632672,1011.8,43.9,960.0
2632673,1010.8,45.0,961.0
2632674,1009.9,45.8,962.0
2632675,1010.0,45.3,963.0
2632676,1010.0,44.9,966.0
2632677,1010.0,44.8,968.0
2632678,1009.4,44.9,972.0
2632679,1008.8,44.9,974.0
2632680,1009.1,44.8,972.0
2632681,1010.1,43.9,969.0
2632682,1011.0,43.0,967.0
2632683,1010.9,44.3,967.0
2632684,1010.9,46.3,967.0
2632685,1011.0,48.3,965.0
2632686,1011.1,48.4,964.0
2632687,1011.3,48.4,963.0
2632688,1011.5,48.4,962.0
2632689,1011.9,47.7,964.0
2632690,1011.6,47.1,966.0
2632691,1011.4,46.5,967.0
2632692,1011.1,46.5,965.0
2632693,1010.5,46.2,964.0
2632694,1009.9,46.0,967.0
2632695,1009.3,46.0,970.0
2632696,1009.3,46.0,971.0
2632697,1009.6,45.8,969.0
2632698,1010.2,45.7,967.0
2632699,1010.9,45.5,968.0
2632700,1011.2,45.2,970.0
2632701,1011.2,45.0,972.0
2632702,1011.1,45.1,973.0
2632703,1011.1,44.9,973.0
2632704,1011.3,44.6,968.0
2632705,1011.6,45.7,964.0
2632706,1011.5,47.0,963.0
2632707,1011.1,46.8,966.0
2632708,1010.8,45.4,969.0
2632709,1010.6,44.1,968.0
2632710,1010.1,44.2,968.0
2632711,1009.6,44.3,971.0
2632712,1009.0,44.0,973.0
2632713,1008.9,43.6,974.0
2632714,1008.8,43.1,973.0
2632715,1008.4,43.0,972.0
2632716,1007.9,43.0,971.0
2632717,1007.5,43.2,971.0
2632718,1007.4,43.4,971.0
2632719,1007.4,43.3,967.0
2632720,1007.6,43.2,963.0
2632721,1007.9,42.5,965.0
2632722,1008.5,42.2,970.0
2632723,1009.0,42.0,975.0
2632724,1009.7,42.7,975.0
2632725,1010.1,43.3,971.0
2632726,1010.3,43.0,967.0
2632727,1012.3,42.7,964.0
2632728,1017.2,42.1,965.0
2632729,1022.2,42.0,966.0
2632730,1025.8,41.6,967.0
2632731,1030.9,42.2,967.0
2632732,1036.1,42.8,967.0
2632733,1044.4,43.8,972.0
2632734,1049.3,42.0,978.0
2632735,1057.2,41.0,980.0
2632736,1063.5,39.8,977.0
2632737,1072.8,41.2,971.0
2632738,1079.3,42.2,969.0
2632739,1086.8,43.2,966.0
2632740,1092.6,44.8,964.0
2632741,1098.5,46.1,962.0
2632742,1101.7,46.1,961.0
2632743,1104.1,44.8,960.0
2632744,1109.1,43.7,960.0
2632745,1114.1,43.4,959.0
2632746,1117.8,43.4,958.0
2632747,1120.0,43.2,958.0
2632748,1122.3,43.4,958.0
2632749,1125.3,43.9,958.0
2632750,1128.4,44.5,959.0
2632751,1131.3,45.7,959.0
2632752,1134.2,46.5,959.0
2632753,1137.2,47.0,956.0
2632754,1139.6,46.7,953.0
2632755,1143.7,48.6,950.0
2632756,1146.9,50.6,951.0
2632757,1150.0,52.5,952.0
2632758,1150.4,52.4,955.0
2632759,1150.2,52.3,958.0
2632760,1149.9,52.4,962.0
2632761,1150.0,52.5,962.0
2632762,1150.1,52.5,962.0
2632763,1149.4,51.5,963.0
2632764,1148.5,50.5,963.0
2632765,1147.4,50.0,964.0
2632766,1147.3,50.3,965.0
2632767,1147.5,50.6,967.0
2632768,1147.8,50.5,968.0
2632769,1148.0,50.5,968.0
2632770,1148.4,51.1,968.0
2632771,1148.9,51.8,968.0
2632772,1149.5,52.6,970.0
2632773,1149.6,52.3,970.0
2632774,1149.2,51.6,969.0
2632775,1148.6,51.0,967.0
2632776,1148.0,50.7,965.0
2632777,1147.9,49.7,964.0
2632778,1147.8,48.8,963.0
2632779,1147.8,48.1,963.0
2632780,1147.9,48.5,963.0
2632781,1148.2,48.9,963.0
2632782,1148.4,49.1,963.0
2632783,1148.8,51.5,962.0
2632784,1149.0,54.0,961.0
2632785,1149.2,54.7,961.0
2632786,1149.6,52.9,961.0
2632787,1149.9,51.6,962.0
2632788,1148.8,51.9,963.0
2632789,1147.5,52.0,964.0
2632790,1146.4,51.7,965.0
2632791,1146.6,51.5,965.0
2632792,1146.5,51.8,965.0
2632793,1146.1,52.1,964.0
2632794,1146.4,52.5,967.0
2632795,1147.0,52.6,969.0
2632796,1147.5,52.4,972.0
2632797,1147.5,52.1,971.0
2632798,1147.5,52.2,969.0
2632799,1147.0,52.5,966.0
2632800,1146.1,52.6,964.0
2632801,1145.3,52.3,965.0
2632802,1145.3,52.4,965.0
2632803,1145.8,52.6,965.0
2632804,1146.1,51.9,965.0
2632805,1146.0,50.9,965.0
2632806,1146.0,49.9,965.0
2632807,1146.2,49.9,965.0
2632808,1146.3,50.7,967.0
2632809,1146.4,51.6,970.0
2632810,1147.1,52.5,972.0
2632811,1147.8,52.6,972.0
2632812,1147.7,52.6,972.0
2632813,1146.8,53.0,969.0
2632814,1146.6,53.6,966.0
2632815,1147.3,54.3,966.0
2632816,1147.8,54.6,969.0
2632817,1147.5,54.7,971.0
2632818,1147.1,54.9,970.0
2632819,1146.9,55.6,970.0
2632820,1147.1,55.3,971.0
2632821,1147.3,54.0,972.0
2632822,1147.5,52.4,971.0
2632823,1147.5,51.9,971.0
2632824,1147.2,52.0,970.0
2632825,1146.7,51.8,969.0
2632826,1146.2,53.0,969.0
2632827,1146.6,54.7,967.0
2632828,1147.3,56.4,965.0
2632829,1147.9,56.4,965.0
2632830,1147.8,55.4,966.0
2632831,1147.7,54.8,966.0
2632832,1147.6,54.1,966.0
2632833,1147.7,54.5,965.0
2632834,1147.9,54.5,965.0
2632835,1147.2,53.5,968.0
2632836,1146.4,52.7,971.0
2632837,1145.8,52.1,972.0
2632838,1146.0,52.4,970.0
2632839,1145.9,52.6,967.0
2632840,1145.5,52.8,967.0
2632841,1145.2,53.5,966.0
2632842,1145.8,54.2,965.0
2632843,1146.3,54.2,964.0
2632844,1147.2,53.7,966.0
2632845,1147.6,53.5,969.0
2632846,1147.8,53.9,971.0
2632847,1147.6,54.6,969.0
2632848,1146.7,54.9,967.0
2632849,1145.9,55.1,971.0
2632850,1145.7,54.7,975.0
2632851,1146.2,54.2,978.0
2632852,1146.2,53.7,977.0
2632853,1145.5,53.7,976.0
2632854,1144.8,53.9,975.0
2632855,1144.5,54.6,975.0
2632856,1144.3,55.2,974.0
2632857,1144.6,55.8,975.0
2632858,1145.1,56.2,975.0
2632859,1145.6,56.6,975.0
2632860,1145.6,56.4,975.0
2632861,1145.3,56.1,974.0
2632862,1144.7,55.6,973.0
2632863,1144.1,56.6,974.0
2632864,1143.7,57.7,976.0
2632865,1143.6,59.0,977.0
2632866,1144.3,59.1,977.0
2632867,1145.0,59.1,977.0
2632868,1145.8,58.0,977.0
2632869,1146.1,56.9,975.0
2632870,1146.5,56.2,972.0
2632871,1145.5,56.3,972.0
2632872,1144.1,56.9,975.0
2632873,1142.2,57.8,979.0
2632874,1141.8,58.8,980.0
2632875,1142.7,59.3,979.0
2632876,1144.3,59.1,977.0
2632877,1145.9,56.5,977.0
2632878,1146.0,53.9,977.0
2632879,1145.9,51.2,978.0
2632880,1145.9,51.0,979.0
2632881,1146.1,50.8,981.0
2632882,1146.3,50.9,982.0
2632883,1145.7,51.0,983.0
2632884,1144.8,51.2,983.0
2632885,1144.0,50.7,984.0
2632886,1144.1,50.3,984.0
2632887,1144.4,50.3,984.0
2632888,1144.7,50.8,985.0
2632889,1144.9,51.3,984.0
2632890,1144.9,52.4,982.0
2632891,1145.3,53.7,980.0
2632892,1145.8,55.1,979.0
2632893,1146.0,54.1,978.0
2632894,1145.6,53.0,976.0
2632895,1145.1,51.9,974.0
2632896,1144.7,51.8,973.0
2632897,1144.7,51.7,973.0
2632898,1144.8,51.7,975.0
2632899,1144.9,52.6,978.0
2632900,1144.9,53.6,979.0
2632901,1145.4,54.7,980.0
2632902,1145.9,53.5,979.0
2632903,1145.3,52.2,979.0
2632904,1144.2,52.0,979.0
2632905,1143.2,53.0,980.0
2632906,1143.2,54.9,981.0
2632907,1143.5,55.7,981.0
2632908,1143.8,56.2,981.0
2632909,1144.2,55.6,980.0
2632910,1144.4,55.3,980.0
2632911,1144.6,55.1,980.0
2632912,1143.3,54.5,979.0
2632913,1141.9,53.8,978.0
2632914,1141.3,54.8,980.0
2632915,1142.9,56.7,983.0
2632916,1144.5,58.3,987.0
2632917,1145.1,57.9,987.0
2632918,1144.7,57.3,984.0
2632919,1143.8,55.1,984.0
2632920,1143.0,53.1,984.0
2632921,1142.2,51.5,984.0
2632922,1141.6,52.6,982.0
2632923,1141.0,53.7,982.0
2632924,1141.1,54.5,982.0
2632925,1141.5,54.3,982.0
2632926,1141.7,54.0,983.0
2632927,1141.6,53.4,987.0
2632928,1141.9,53.0,991.0
2632929,1142.3,52.6,990.0
2632930,1143.1,52.9,985.0
2632931,1143.4,53.4,981.0
2632932,1143.7,53.8,980.0
2632933,1144.0,54.1,980.0
2632934,1144.2,53.7,982.0
2632935,1144.3,53.4,985.0
2632936,1143.6,53.3,987.0
2632937,1142.9,53.6,987.0
2632938,1142.4,53.8,987.0
2632939,1142.6,53.7,988.0
2632940,1143.9,53.8,988.0
2632941,1145.0,53.4,987.0
2632942,1145.7,53.0,986.0
2632943,1144.9,52.5,985.0
2632944,1143.8,52.5,985.0
2632945,1143.3,52.9,984.0
2632946,1143.2,52.9,984.0
2632947,1142.7,52.9,985.0
2632948,1141.8,53.2,987.0
2632949,1140.8,52.7,989.0
2632950,1140.4,52.5,989.0
2632951,1140.6,52.0,988.0
2632952,1141.3,53.3,987.0
2632953,1142.1,54.0,988.0
2632954,1142.7,54.3,986.0
2632955,1142.8,54.1,983.0
2632956,1142.9,54.6,982.0
2632957,1142.6,55.1,983.0
2632958,1141.9,55.5,984.0
2632959,1141.2,55.6,984.0
2632960,1140.9,55.0,987.0
2632961,1140.9,54.4,990.0
2632962,1141.3,54.0,993.0
2632963,1142.0,54.3,993.0
2632964,1143.1,55.4,990.0
2632965,1144.0,56.3,987.0
2632966,1143.4,56.3,985.0
2632967,1142.3,55.6,985.0
2632968,1141.1,55.2,985.0
2632969,1141.3,55.6,985.0
2632970,1141.7,56.1,986.0
2632971,1142.2,54.9,988.0
2632972,1142.3,53.5,988.0
2632973,1142.4,52.6,987.0
2632974,1142.4,53.2,985.0
2632975,1142.0,53.8,985.0
2632976,1141.6,54.3,987.0
2632977,1141.5,54.8,990.0
2632978,1142.0,56.5,993.0
2632979,1142.6,57.8,993.0
2632980,1142.1,59.1,992.0
2632981,1141.3,59.3,991.0
2632982,1140.5,59.0,990.0
2632983,1140.5,58.6,993.0
2632984,1140.3,58.2,996.0
2632985,1140.2,58.6,996.0
2632986,1140.1,59.0,993.0
2632987,1140.2,59.2,991.0
2632988,1140.9,59.0,991.0
2632989,1141.5,58.1,993.0
2632990,1141.7,56.4,994.0
2632991,1141.3,54.8,995.0
2632992,1140.9,53.9,993.0
2632993,1140.5,55.1,990.0
2632994,1140.1,56.2,992.0
2632995,1139.6,57.8,995.0
2632996,1139.6,58.1,998.0
2632997,1139.8,58.2,997.0
2632998,1139.9,57.5,994.0
2632999,1139.9,57.2,992.0
2633000,1139.8,57.0,991.0
2633001,1140.0,57.2,991.0
2633002,1140.2,57.2,991.0
2633003,1140.5,55.9,992.0
2633004,1141.0,54.6,992.0
2633005,1141.3,55.6,993.0
2633006,1140.9,57.9,995.0
2633007,1140.2,59.2,995.0
2633008,1139.5,57.9,993.0
2633009,1139.5,56.7,995.0
2633010,1139.5,56.5,998.0
2633011,1139.6,56.5,1001.0
2633012,1140.0,56.3,1000.0
2633013,1141.2,56.3,1000.0
2633014,1142.3,55.9,998.0
2633015,1142.0,55.6,997.0
2633016,1140.8,56.6,996.0
2633017,1141.0,58.0,996.0
2633018,1142.4,60.0,998.0
2633019,1144.5,60.8,1000.0
2633020,1147.7,61.5,1001.0
2633021,1150.9,61.0,1002.0
2633022,1155.9,60.8,1003.0
2633023,1161.0,60.8,1003.0
2633024,1168.8,61.9,1003.0
2633025,1177.0,62.9,1001.0
2633026,1185.2,63.2,1000.0
2633027,1192.2,62.7,999.0
2633028,1199.6,62.6,999.0
2633029,1207.1,63.2,1000.0
2633030,1213.7,61.4,1001.0
2633031,1219.8,59.2,1005.0
2633032,1225.6,58.2,1007.0
2633033,1234.6,60.2,1008.0
2633034,1241.2,59.1,1006.0
2633035,1248.2,56.7,1005.0
2633036,1252.8,55.3,1006.0
2633037,1259.2,56.9,1007.0
2633038,1264.0,58.7,1010.0
2633039,1268.7,59.3,1011.0
2633040,1274.6,57.7,1008.0
2633041,1279.4,55.7,1004.0
2633042,1284.4,53.7,1000.0
2633043,1287.8,54.0,1000.0
2633044,1292.7,54.2,999.0
2633045,1296.0,54.3,999.0
2633046,1300.4,54.5,999.0
2633047,1303.1,54.6,998.0
2633048,1306.9,54.7,997.0
2633049,1308.9,54.4,996.0
2633050,1311.7,54.4,997.0
2633051,1313.3,54.4,1000.0
